# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/23 18:00:19
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.8462    3.9000  2.449e+01
  0.8462    3.9500  4.579e+01
  0.8462    4.0000  6.247e+01
  0.8462    4.0500  4.435e+01
  0.8462    4.1000  2.481e+01
  0.8462    4.1500  1.471e+01
  0.8462    4.2000  9.589e+00
  0.8462    4.2500  6.764e+00
  0.8462    4.3000  5.065e+00
  0.8462    4.3500  3.989e+00
  0.8462    4.4000  3.253e+00
  0.8462    4.4500  2.739e+00
  0.8462    4.5000  2.353e+00
  0.8462    4.5500  2.063e+00
  0.8462    4.6000  1.833e+00
  0.8462    4.6500  1.655e+00
  0.8462    4.7000  1.520e+00
  0.8462    4.7500  1.404e+00
  0.8462    4.8000  1.310e+00
  0.8462    4.8500  1.224e+00
  0.8462    4.9000  1.158e+00
  0.8462    4.9500  1.097e+00
  0.8462    5.0000  0.000e+00

  0.8846    0.0000  1.347e+00
  0.8846    0.0500  1.307e+00
  0.8846    0.1000  1.208e+00
  0.8846    0.1500  1.158e+00
  0.8846    0.2000  1.245e+00
  0.8846    0.2500  1.373e+00
  0.8846    0.3000  1.640e+00
  0.8846    0.3500  2.287e+00
  0.8846    0.4000  3.288e+00
  0.8846    0.4500  4.966e+00
  0.8846    0.5000  7.810e+00
  0.8846    0.5500  1.298e+01
  0.8846    0.6000  2.242e+01
  0.8846    0.6500  3.710e+01
  0.8846    0.7000  4.783e+01
  0.8846    0.7500  4.468e+01
  0.8846    0.8000  3.261e+01
  0.8846    0.8500  2.257e+01
  0.8846    0.9000  1.615e+01
  0.8846    0.9500  1.199e+01
  0.8846    1.0000  9.338e+00
  0.8846    1.0500  7.606e+00
  0.8846    1.1000  6.359e+00
  0.8846    1.1500  5.348e+00
  0.8846    1.2000  4.591e+00
  0.8846    1.2500  4.031e+00
  0.8846    1.3000  3.549e+00
  0.8846    1.3500  3.157e+00
  0.8846    1.4000  2.848e+00
  0.8846    1.4500  2.655e+00
  0.8846    1.5000  2.512e+00
  0.8846    1.5500  2.316e+00
  0.8846    1.6000  2.134e+00
  0.8846    1.6500  1.998e+00
  0.8846    1.7000  1.895e+00
  0.8846    1.7500  1.803e+00
  0.8846    1.8000  1.733e+00
  0.8846    1.8500  1.669e+00
  0.8846    1.9000  1.597e+00
  0.8846    1.9500  1.528e+00
  0.8846    2.0000  1.412e+00
  0.8846    2.0500  1.292e+00
  0.8846    2.1000  1.248e+00
  0.8846    2.1500  1.258e+00
  0.8846    2.2000  1.267e+00
  0.8846    2.2500  1.273e+00
  0.8846    2.3000  1.263e+00
  0.8846    2.3500  1.238e+00
  0.8846    2.4000  1.201e+00
  0.8846    2.4500  1.154e+00
  0.8846    2.5000  1.129e+00
  0.8846    2.5500  1.113e+00
  0.8846    2.6000  1.086e+00
  0.8846    2.6500  1.061e+00
  0.8846    2.7000  1.070e+00
  0.8846    2.7500  1.107e+00
  0.8846    2.8000  1.103e+00
  0.8846    2.8500  1.066e+00
  0.8846    2.9000  1.052e+00
  0.8846    2.9500  1.086e+00
  0.8846    3.0000  1.084e+00
  0.8846    3.0500  9.993e-01
  0.8846    3.1000  9.331e-01
  0.8846    3.1500  9.135e-01
  0.8846    3.2000  9.151e-01
  0.8846    3.2500  1.005e+00
  0.8846    3.3000  1.094e+00
  0.8846    3.3500  1.188e+00
  0.8846    3.4000  1.329e+00
  0.8846    3.4500  1.524e+00
  0.8846    3.5000  1.761e+00
  0.8846    3.5500  2.068e+00
  0.8846    3.6000  2.499e+00
  0.8846    3.6500  3.134e+00
  0.8846    3.7000  4.070e+00
  0.8846    3.7500  5.581e+00
  0.8846    3.8000  8.242e+00
  0.8846    3.8500  1.331e+01
  0.8846    3.9000  2.381e+01
  0.8846    3.9500  4.475e+01
  0.8846    4.0000  6.252e+01
  0.8846    4.0500  4.533e+01
  0.8846    4.1000  2.539e+01
  0.8846    4.1500  1.500e+01
  0.8846    4.2000  9.744e+00
  0.8846    4.2500  6.862e+00
  0.8846    4.3000  5.134e+00
  0.8846    4.3500  4.032e+00
  0.8846    4.4000  3.286e+00
  0.8846    4.4500  2.758e+00
  0.8846    4.5000  2.365e+00
  0.8846    4.5500  2.075e+00
  0.8846    4.6000  1.845e+00
  0.8846    4.6500  1.667e+00
  0.8846    4.7000  1.523e+00
  0.8846    4.7500  1.409e+00
  0.8846    4.8000  1.318e+00
  0.8846    4.8500  1.237e+00
  0.8846    4.9000  1.161e+00
  0.8846    4.9500  1.100e+00
  0.8846    5.0000  0.000e+00

  0.9231    0.0000  6.100e+00
  0.9231    0.0500  5.346e+00
  0.9231    0.1000  3.257e+00
  0.9231    0.1500  4.617e+00
  0.9231    0.2000  9.765e+00
  0.9231    0.2500  2.003e+01
  0.9231    0.3000  3.639e+01
  0.9231    0.3500  4.776e+01
  0.9231    0.4000  4.252e+01
  0.9231    0.4500  3.239e+01
  0.9231    0.5000  2.445e+01
  0.9231    0.5500  1.882e+01
  0.9231    0.6000  1.485e+01
  0.9231    0.6500  1.188e+01
  0.9231    0.7000  9.830e+00
  0.9231    0.7500  8.371e+00
  0.9231    0.8000  7.144e+00
  0.9231    0.8500  6.140e+00
  0.9231    0.9000  5.378e+00
  0.9231    0.9500  4.711e+00
  0.9231    1.0000  4.234e+00
  0.9231    1.0500  3.859e+00
  0.9231    1.1000  3.476e+00
  0.9231    1.1500  3.117e+00
  0.9231    1.2000  2.833e+00
  0.9231    1.2500  2.628e+00
  0.9231    1.3000  2.416e+00
  0.9231    1.3500  2.237e+00
  0.9231    1.4000  2.088e+00
  0.9231    1.4500  1.985e+00
  0.9231    1.5000  1.934e+00
  0.9231    1.5500  1.854e+00
  0.9231    1.6000  1.799e+00
  0.9231    1.6500  1.733e+00
  0.9231    1.7000  1.621e+00
  0.9231    1.7500  1.487e+00
  0.9231    1.8000  1.415e+00
  0.9231    1.8500  1.370e+00
  0.9231    1.9000  1.324e+00
  0.9231    1.9500  1.297e+00
  0.9231    2.0000  1.267e+00
  0.9231    2.0500  1.238e+00
  0.9231    2.1000  1.228e+00
  0.9231    2.1500  1.241e+00
  0.9231    2.2000  1.269e+00
  0.9231    2.2500  1.270e+00
  0.9231    2.3000  1.202e+00
  0.9231    2.3500  1.110e+00
  0.9231    2.4000  1.084e+00
  0.9231    2.4500  1.105e+00
  0.9231    2.5000  1.121e+00
  0.9231    2.5500  1.095e+00
  0.9231    2.6000  1.040e+00
  0.9231    2.6500  1.014e+00
  0.9231    2.7000  1.044e+00
  0.9231    2.7500  1.077e+00
  0.9231    2.8000  1.043e+00
  0.9231    2.8500  9.675e-01
  0.9231    2.9000  9.535e-01
  0.9231    2.9500  9.824e-01
  0.9231    3.0000  9.879e-01
  0.9231    3.0500  9.580e-01
  0.9231    3.1000  9.498e-01
  0.9231    3.1500  9.949e-01
  0.9231    3.2000  1.000e+00
  0.9231    3.2500  1.013e+00
  0.9231    3.3000  1.102e+00
  0.9231    3.3500  1.198e+00
  0.9231    3.4000  1.337e+00
  0.9231    3.4500  1.506e+00
  0.9231    3.5000  1.718e+00
  0.9231    3.5500  2.034e+00
  0.9231    3.6000  2.453e+00
  0.9231    3.6500  3.075e+00
  0.9231    3.7000  4.051e+00
  0.9231    3.7500  5.589e+00
  0.9231    3.8000  8.230e+00
  0.9231    3.8500  1.326e+01
  0.9231    3.9000  2.370e+01
  0.9231    3.9500  4.446e+01
  0.9231    4.0000  6.252e+01
  0.9231    4.0500  4.561e+01
  0.9231    4.1000  2.556e+01
  0.9231    4.1500  1.508e+01
  0.9231    4.2000  9.791e+00
  0.9231    4.2500  6.882e+00
  0.9231    4.3000  5.146e+00
  0.9231    4.3500  4.044e+00
  0.9231    4.4000  3.289e+00
  0.9231    4.4500  2.764e+00
  0.9231    4.5000  2.375e+00
  0.9231    4.5500  2.085e+00
  0.9231    4.6000  1.852e+00
  0.9231    4.6500  1.674e+00
  0.9231    4.7000  1.529e+00
  0.9231    4.7500  1.413e+00
  0.9231    4.8000  1.316e+00
  0.9231    4.8500  1.232e+00
  0.9231    4.9000  1.162e+00
  0.9231    4.9500  1.101e+00
  0.9231    5.0000  0.000e+00

  0.9615    0.0000  3.921e+03
  0.9615    0.0500  9.315e+01
  0.9615    0.1000  7.690e+01
  0.9615    0.1500  6.069e+01
  0.9615    0.2000  4.967e+01
  0.9615    0.2500  4.199e+01
  0.9615    0.3000  3.507e+01
  0.9615    0.3500  2.799e+01
  0.9615    0.4000  2.225e+01
  0.9615    0.4500  1.802e+01
  0.9615    0.5000  1.437e+01
  0.9615    0.5500  1.096e+01
  0.9615    0.6000  7.922e+00
  0.9615    0.6500  5.288e+00
  0.9615    0.7000  4.648e+00
  0.9615    0.7500  4.153e+00
  0.9615    0.8000  3.766e+00
  0.9615    0.8500  3.432e+00
  0.9615    0.9000  3.133e+00
  0.9615    0.9500  2.889e+00
  0.9615    1.0000  2.687e+00
  0.9615    1.0500  2.499e+00
  0.9615    1.1000  2.326e+00
  0.9615    1.1500  2.372e+00
  0.9615    1.2000  3.084e+00
  0.9615    1.2500  3.726e+00
  0.9615    1.3000  4.235e+00
  0.9615    1.3500  4.508e+00
  0.9615    1.4000  4.529e+00
  0.9615    1.4500  4.458e+00
  0.9615    1.5000  4.309e+00
  0.9615    1.5500  3.962e+00
  0.9615    1.6000  3.471e+00
  0.9615    1.6500  2.886e+00
  0.9615    1.7000  2.221e+00
  0.9615    1.7500  1.567e+00
  0.9615    1.8000  1.305e+00
  0.9615    1.8500  1.290e+00
  0.9615    1.9000  1.267e+00
  0.9615    1.9500  1.438e+00
  0.9615    2.0000  1.521e+00
  0.9615    2.0500  1.526e+00
  0.9615    2.1000  1.468e+00
  0.9615    2.1500  1.354e+00
  0.9615    2.2000  1.190e+00
  0.9615    2.2500  1.119e+00
  0.9615    2.3000  1.073e+00
  0.9615    2.3500  1.170e+00
  0.9615    2.4000  1.603e+00
  0.9615    2.4500  2.030e+00
  0.9615    2.5000  2.356e+00
  0.9615    2.5500  2.488e+00
  0.9615    2.6000  2.488e+00
  0.9615    2.6500  2.466e+00
  0.9615    2.7000  2.388e+00
  0.9615    2.7500  2.191e+00
  0.9615    2.8000  1.888e+00
  0.9615    2.8500  1.535e+00
  0.9615    2.9000  1.182e+00
  0.9615    2.9500  9.605e-01
  0.9615    3.0000  1.003e+00
  0.9615    3.0500  1.186e+00
  0.9615    3.1000  1.359e+00
  0.9615    3.1500  1.499e+00
  0.9615    3.2000  1.576e+00
  0.9615    3.2500  1.629e+00
  0.9615    3.3000  1.644e+00
  0.9615    3.3500  1.642e+00
  0.9615    3.4000  1.665e+00
  0.9615    3.4500  1.680e+00
  0.9615    3.5000  1.709e+00
  0.9615    3.5500  2.082e+00
  0.9615    3.6000  2.672e+00
  0.9615    3.6500  3.426e+00
  0.9615    3.7000  4.491e+00
  0.9615    3.7500  6.064e+00
  0.9615    3.8000  8.731e+00
  0.9615    3.8500  1.375e+01
  0.9615    3.9000  2.409e+01
  0.9615    3.9500  4.479e+01
  0.9615    4.0000  6.263e+01
  0.9615    4.0500  4.560e+01
  0.9615    4.1000  2.556e+01
  0.9615    4.1500  1.511e+01
  0.9615    4.2000  9.967e+00
  0.9615    4.2500  7.173e+00
  0.9615    4.3000  5.528e+00
  0.9615    4.3500  4.468e+00
  0.9615    4.4000  3.728e+00
  0.9615    4.4500  3.168e+00
  0.9615    4.5000  2.710e+00
  0.9615    4.5500  2.343e+00
  0.9615    4.6000  2.017e+00
  0.9615    4.6500  1.729e+00
  0.9615    4.7000  1.562e+00
  0.9615    4.7500  1.555e+00
  0.9615    4.8000  1.554e+00
  0.9615    4.8500  1.555e+00
  0.9615    4.9000  1.540e+00
  0.9615    4.9500  1.507e+00
  0.9615    5.0000  0.000e+00

  1.0000    0.0000  0.000e+00
  1.0000    0.0500  0.000e+00
  1.0000    0.1000  0.000e+00
  1.0000    0.1500  0.000e+00
  1.0000    0.2000  0.000e+00
  1.0000    0.2500  0.000e+00
  1.0000    0.3000  0.000e+00
  1.0000    0.3500  0.000e+00
  1.0000    0.4000  0.000e+00
  1.0000    0.4500  0.000e+00
  1.0000    0.5000  0.000e+00
  1.0000    0.5500  0.000e+00
  1.0000    0.6000  0.000e+00
  1.0000    0.6500  0.000e+00
  1.0000    0.7000  0.000e+00
  1.0000    0.7500  0.000e+00
  1.0000    0.8000  0.000e+00
  1.0000    0.8500  0.000e+00
  1.0000    0.9000  0.000e+00
  1.0000    0.9500  0.000e+00
  1.0000    1.0000  0.000e+00
  1.0000    1.0500  0.000e+00
  1.0000    1.1000  0.000e+00
  1.0000    1.1500  0.000e+00
  1.0000    1.2000  0.000e+00
  1.0000    1.2500  0.000e+00
  1.0000    1.3000  0.000e+00
  1.0000    1.3500  0.000e+00
  1.0000    1.4000  0.000e+00
  1.0000    1.4500  0.000e+00
  1.0000    1.5000  0.000e+00
  1.0000    1.5500  0.000e+00
  1.0000    1.6000  0.000e+00
  1.0000    1.6500  0.000e+00
  1.0000    1.7000  0.000e+00
  1.0000    1.7500  0.000e+00
  1.0000    1.8000  0.000e+00
  1.0000    1.8500  0.000e+00
  1.0000    1.9000  0.000e+00
  1.0000    1.9500  0.000e+00
  1.0000    2.0000  0.000e+00
  1.0000    2.0500  0.000e+00
  1.0000    2.1000  0.000e+00
  1.0000    2.1500  0.000e+00
  1.0000    2.2000  0.000e+00
  1.0000    2.2500  0.000e+00
  1.0000    2.3000  0.000e+00
  1.0000    2.3500  0.000e+00
  1.0000    2.4000  0.000e+00
  1.0000    2.4500  0.000e+00
  1.0000    2.5000  0.000e+00
  1.0000    2.5500  0.000e+00
  1.0000    2.6000  0.000e+00
  1.0000    2.6500  0.000e+00
  1.0000    2.7000  0.000e+00
  1.0000    2.7500  0.000e+00
  1.0000    2.8000  0.000e+00
  1.0000    2.8500  0.000e+00
  1.0000    2.9000  0.000e+00
  1.0000    2.9500  0.000e+00
  1.0000    3.0000  0.000e+00
  1.0000    3.0500  0.000e+00
  1.0000    3.1000  0.000e+00
  1.0000    3.1500  0.000e+00
  1.0000    3.2000  0.000e+00
  1.0000    3.2500  0.000e+00
  1.0000    3.3000  0.000e+00
  1.0000    3.3500  0.000e+00
  1.0000    3.4000  0.000e+00
  1.0000    3.4500  0.000e+00
  1.0000    3.5000  0.000e+00
  1.0000    3.5500  0.000e+00
  1.0000    3.6000  0.000e+00
  1.0000    3.6500  0.000e+00
  1.0000    3.7000  0.000e+00
  1.0000    3.7500  0.000e+00
  1.0000    3.8000  0.000e+00
  1.0000    3.8500  0.000e+00
  1.0000    3.9000  0.000e+00
  1.0000    3.9500  0.000e+00
  1.0000    4.0000  0.000e+00
  1.0000    4.0500  0.000e+00
  1.0000    4.1000  0.000e+00
  1.0000    4.1500  0.000e+00
  1.0000    4.2000  0.000e+00
  1.0000    4.2500  0.000e+00
  1.0000    4.3000  0.000e+00
  1.0000    4.3500  0.000e+00
  1.0000    4.4000  0.000e+00
  1.0000    4.4500  0.000e+00
  1.0000    4.5000  0.000e+00
  1.0000    4.5500  0.000e+00
  1.0000    4.6000  0.000e+00
  1.0000    4.6500  0.000e+00
  1.0000    4.7000  0.000e+00
  1.0000    4.7500  0.000e+00
  1.0000    4.8000  0.000e+00
  1.0000    4.8500  0.000e+00
  1.0000    4.9000  0.000e+00
  1.0000    4.9500  0.000e+00
  1.0000    5.0000  0.000e+00

