# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/24 18:12:12
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.5882    2.1000  7.970e+01
  0.5882    2.1500  7.991e+01
  0.5882    2.2000  5.965e+01
  0.5882    2.2500  4.417e+01
  0.5882    2.3000  3.780e+01
  0.5882    2.3500  4.500e+01
  0.5882    2.4000  6.107e+01
  0.5882    2.4500  7.602e+01
  0.5882    2.5000  5.455e+01
  0.5882    2.5500  2.449e+01
  0.5882    2.6000  1.968e+01
  0.5882    2.6500  2.306e+01
  0.5882    2.7000  2.870e+01
  0.5882    2.7500  3.910e+01
  0.5882    2.8000  5.685e+01
  0.5882    2.8500  7.251e+01
  0.5882    2.9000  5.626e+01
  0.5882    2.9500  2.871e+01
  0.5882    3.0000  1.571e+01
  0.5882    3.0500  1.215e+01
  0.5882    3.1000  1.145e+01
  0.5882    3.1500  1.395e+01
  0.5882    3.2000  2.229e+01
  0.5882    3.2500  4.142e+01
  0.5882    3.3000  7.130e+01
  0.5882    3.3500  6.512e+01
  0.5882    3.4000  3.684e+01
  0.5882    3.4500  2.193e+01
  0.5882    3.5000  1.479e+01
  0.5882    3.5500  1.101e+01
  0.5882    3.6000  8.753e+00
  0.5882    3.6500  7.283e+00
  0.5882    3.7000  6.321e+00
  0.5882    3.7500  5.621e+00
  0.5882    3.8000  5.097e+00
  0.5882    3.8500  4.683e+00
  0.5882    3.9000  4.312e+00
  0.5882    3.9500  4.024e+00
  0.5882    4.0000  3.788e+00
  0.5882    4.0500  3.586e+00
  0.5882    4.1000  3.402e+00
  0.5882    4.1500  3.216e+00
  0.5882    4.2000  3.065e+00
  0.5882    4.2500  2.921e+00
  0.5882    4.3000  2.797e+00
  0.5882    4.3500  2.673e+00
  0.5882    4.4000  2.590e+00
  0.5882    4.4500  2.491e+00
  0.5882    4.5000  2.423e+00
  0.5882    4.5500  2.345e+00
  0.5882    4.6000  2.270e+00
  0.5882    4.6500  2.202e+00
  0.5882    4.7000  2.142e+00
  0.5882    4.7500  2.078e+00
  0.5882    4.8000  2.029e+00
  0.5882    4.8500  1.970e+00
  0.5882    4.9000  1.921e+00
  0.5882    4.9500  1.876e+00
  0.5882    5.0000  0.000e+00

  0.6078    0.0000  5.868e+00
  0.6078    0.0500  5.861e+00
  0.6078    0.1000  5.861e+00
  0.6078    0.1500  5.887e+00
  0.6078    0.2000  5.926e+00
  0.6078    0.2500  5.939e+00
  0.6078    0.3000  5.964e+00
  0.6078    0.3500  6.015e+00
  0.6078    0.4000  6.073e+00
  0.6078    0.4500  6.150e+00
  0.6078    0.5000  6.207e+00
  0.6078    0.5500  6.284e+00
  0.6078    0.6000  6.376e+00
  0.6078    0.6500  6.461e+00
  0.6078    0.7000  6.564e+00
  0.6078    0.7500  6.679e+00
  0.6078    0.8000  6.807e+00
  0.6078    0.8500  6.965e+00
  0.6078    0.9000  7.143e+00
  0.6078    0.9500  7.323e+00
  0.6078    1.0000  7.525e+00
  0.6078    1.0500  7.765e+00
  0.6078    1.1000  8.056e+00
  0.6078    1.1500  8.329e+00
  0.6078    1.2000  8.666e+00
  0.6078    1.2500  8.995e+00
  0.6078    1.3000  9.409e+00
  0.6078    1.3500  9.884e+00
  0.6078    1.4000  1.042e+01
  0.6078    1.4500  1.102e+01
  0.6078    1.5000  1.181e+01
  0.6078    1.5500  1.268e+01
  0.6078    1.6000  1.366e+01
  0.6078    1.6500  1.472e+01
  0.6078    1.7000  1.603e+01
  0.6078    1.7500  1.951e+01
  0.6078    1.8000  4.040e+01
  0.6078    1.8500  5.231e+01
  0.6078    1.9000  3.026e+01
  0.6078    1.9500  4.904e+01
  0.6078    2.0000  1.146e+02
  0.6078    2.0500  1.057e+02
  0.6078    2.1000  8.240e+01
  0.6078    2.1500  8.146e+01
  0.6078    2.2000  6.285e+01
  0.6078    2.2500  4.748e+01
  0.6078    2.3000  4.556e+01
  0.6078    2.3500  5.933e+01
  0.6078    2.4000  7.589e+01
  0.6078    2.4500  6.063e+01
  0.6078    2.5000  2.821e+01
  0.6078    2.5500  1.601e+01
  0.6078    2.6000  1.846e+01
  0.6078    2.6500  1.997e+01
  0.6078    2.7000  2.377e+01
  0.6078    2.7500  3.036e+01
  0.6078    2.8000  4.277e+01
  0.6078    2.8500  6.237e+01
  0.6078    2.9000  7.114e+01
  0.6078    2.9500  4.722e+01
  0.6078    3.0000  2.311e+01
  0.6078    3.0500  1.396e+01
  0.6078    3.1000  1.180e+01
  0.6078    3.1500  1.425e+01
  0.6078    3.2000  2.280e+01
  0.6078    3.2500  4.219e+01
  0.6078    3.3000  7.079e+01
  0.6078    3.3500  6.270e+01
  0.6078    3.4000  3.535e+01
  0.6078    3.4500  2.120e+01
  0.6078    3.5000  1.438e+01
  0.6078    3.5500  1.075e+01
  0.6078    3.6000  8.566e+00
  0.6078    3.6500  7.166e+00
  0.6078    3.7000  6.272e+00
  0.6078    3.7500  5.581e+00
  0.6078    3.8000  5.066e+00
  0.6078    3.8500  4.641e+00
  0.6078    3.9000  4.286e+00
  0.6078    3.9500  3.994e+00
  0.6078    4.0000  3.759e+00
  0.6078    4.0500  3.569e+00
  0.6078    4.1000  3.367e+00
  0.6078    4.1500  3.200e+00
  0.6078    4.2000  3.041e+00
  0.6078    4.2500  2.904e+00
  0.6078    4.3000  2.771e+00
  0.6078    4.3500  2.668e+00
  0.6078    4.4000  2.567e+00
  0.6078    4.4500  2.483e+00
  0.6078    4.5000  2.393e+00
  0.6078    4.5500  2.325e+00
  0.6078    4.6000  2.256e+00
  0.6078    4.6500  2.188e+00
  0.6078    4.7000  2.131e+00
  0.6078    4.7500  2.063e+00
  0.6078    4.8000  2.019e+00
  0.6078    4.8500  1.958e+00
  0.6078    4.9000  1.899e+00
  0.6078    4.9500  1.869e+00
  0.6078    5.0000  0.000e+00

  0.6275    0.0000  5.867e+00
  0.6275    0.0500  5.860e+00
  0.6275    0.1000  5.862e+00
  0.6275    0.1500  5.885e+00
  0.6275    0.2000  5.920e+00
  0.6275    0.2500  5.929e+00
  0.6275    0.3000  5.975e+00
  0.6275    0.3500  6.019e+00
  0.6275    0.4000  6.082e+00
  0.6275    0.4500  6.135e+00
  0.6275    0.5000  6.190e+00
  0.6275    0.5500  6.293e+00
  0.6275    0.6000  6.362e+00
  0.6275    0.6500  6.455e+00
  0.6275    0.7000  6.559e+00
  0.6275    0.7500  6.684e+00
  0.6275    0.8000  6.822e+00
  0.6275    0.8500  6.969e+00
  0.6275    0.9000  7.132e+00
  0.6275    0.9500  7.326e+00
  0.6275    1.0000  7.546e+00
  0.6275    1.0500  7.778e+00
  0.6275    1.1000  8.047e+00
  0.6275    1.1500  8.352e+00
  0.6275    1.2000  8.666e+00
  0.6275    1.2500  9.026e+00
  0.6275    1.3000  9.421e+00
  0.6275    1.3500  9.902e+00
  0.6275    1.4000  1.043e+01
  0.6275    1.4500  1.107e+01
  0.6275    1.5000  1.181e+01
  0.6275    1.5500  1.268e+01
  0.6275    1.6000  1.362e+01
  0.6275    1.6500  1.467e+01
  0.6275    1.7000  1.581e+01
  0.6275    1.7500  2.024e+01
  0.6275    1.8000  5.434e+01
  0.6275    1.8500  3.947e+01
  0.6275    1.9000  2.921e+01
  0.6275    1.9500  3.872e+01
  0.6275    2.0000  1.075e+02
  0.6275    2.0500  1.011e+02
  0.6275    2.1000  8.583e+01
  0.6275    2.1500  8.233e+01
  0.6275    2.2000  6.644e+01
  0.6275    2.2500  5.215e+01
  0.6275    2.3000  5.899e+01
  0.6275    2.3500  7.575e+01
  0.6275    2.4000  6.675e+01
  0.6275    2.4500  3.288e+01
  0.6275    2.5000  1.668e+01
  0.6275    2.5500  1.763e+01
  0.6275    2.6000  1.843e+01
  0.6275    2.6500  1.902e+01
  0.6275    2.7000  2.027e+01
  0.6275    2.7500  2.487e+01
  0.6275    2.8000  3.282e+01
  0.6275    2.8500  4.772e+01
  0.6275    2.9000  6.793e+01
  0.6275    2.9500  6.700e+01
  0.6275    3.0000  3.783e+01
  0.6275    3.0500  1.848e+01
  0.6275    3.1000  1.315e+01
  0.6275    3.1500  1.458e+01
  0.6275    3.2000  2.329e+01
  0.6275    3.2500  4.302e+01
  0.6275    3.3000  7.024e+01
  0.6275    3.3500  6.010e+01
  0.6275    3.4000  3.381e+01
  0.6275    3.4500  2.043e+01
  0.6275    3.5000  1.397e+01
  0.6275    3.5500  1.048e+01
  0.6275    3.6000  8.386e+00
  0.6275    3.6500  7.077e+00
  0.6275    3.7000  6.228e+00
  0.6275    3.7500  5.544e+00
  0.6275    3.8000  5.028e+00
  0.6275    3.8500  4.604e+00
  0.6275    3.9000  4.259e+00
  0.6275    3.9500  3.963e+00
  0.6275    4.0000  3.735e+00
  0.6275    4.0500  3.532e+00
  0.6275    4.1000  3.350e+00
  0.6275    4.1500  3.178e+00
  0.6275    4.2000  3.026e+00
  0.6275    4.2500  2.883e+00
  0.6275    4.3000  2.756e+00
  0.6275    4.3500  2.658e+00
  0.6275    4.4000  2.555e+00
  0.6275    4.4500  2.454e+00
  0.6275    4.5000  2.377e+00
  0.6275    4.5500  2.311e+00
  0.6275    4.6000  2.245e+00
  0.6275    4.6500  2.179e+00
  0.6275    4.7000  2.118e+00
  0.6275    4.7500  2.068e+00
  0.6275    4.8000  1.998e+00
  0.6275    4.8500  1.944e+00
  0.6275    4.9000  1.885e+00
  0.6275    4.9500  1.845e+00
  0.6275    5.0000  0.000e+00

  0.6471    0.0000  5.844e+00
  0.6471    0.0500  5.858e+00
  0.6471    0.1000  5.860e+00
  0.6471    0.1500  5.883e+00
  0.6471    0.2000  5.899e+00
  0.6471    0.2500  5.933e+00
  0.6471    0.3000  5.978e+00
  0.6471    0.3500  6.027e+00
  0.6471    0.4000  6.072e+00
  0.6471    0.4500  6.117e+00
  0.6471    0.5000  6.200e+00
  0.6471    0.5500  6.276e+00
  0.6471    0.6000  6.352e+00
  0.6471    0.6500  6.446e+00
  0.6471    0.7000  6.556e+00
  0.6471    0.7500  6.675e+00
  0.6471    0.8000  6.816e+00
  0.6471    0.8500  6.969e+00
  0.6471    0.9000  7.133e+00
  0.6471    0.9500  7.325e+00
  0.6471    1.0000  7.538e+00
  0.6471    1.0500  7.802e+00
  0.6471    1.1000  8.053e+00
  0.6471    1.1500  8.352e+00
  0.6471    1.2000  8.688e+00
  0.6471    1.2500  9.050e+00
  0.6471    1.3000  9.465e+00
  0.6471    1.3500  9.907e+00
  0.6471    1.4000  1.045e+01
  0.6471    1.4500  1.107e+01
  0.6471    1.5000  1.181e+01
  0.6471    1.5500  1.266e+01
  0.6471    1.6000  1.355e+01
  0.6471    1.6500  1.460e+01
  0.6471    1.7000  1.589e+01
  0.6471    1.7500  2.170e+01
  0.6471    1.8000  6.241e+01
  0.6471    1.8500  2.934e+01
  0.6471    1.9000  2.842e+01
  0.6471    1.9500  3.532e+01
  0.6471    2.0000  8.952e+01
  0.6471    2.0500  1.037e+02
  0.6471    2.1000  8.984e+01
  0.6471    2.1500  8.300e+01
  0.6471    2.2000  7.053e+01
  0.6471    2.2500  6.131e+01
  0.6471    2.3000  7.570e+01
  0.6471    2.3500  7.329e+01
  0.6471    2.4000  3.869e+01
  0.6471    2.4500  1.975e+01
  0.6471    2.5000  1.777e+01
  0.6471    2.5500  1.813e+01
  0.6471    2.6000  1.805e+01
  0.6471    2.6500  1.810e+01
  0.6471    2.7000  1.860e+01
  0.6471    2.7500  2.103e+01
  0.6471    2.8000  2.657e+01
  0.6471    2.8500  3.640e+01
  0.6471    2.9000  5.400e+01
  0.6471    2.9500  7.232e+01
  0.6471    3.0000  5.794e+01
  0.6471    3.0500  2.931e+01
  0.6471    3.1000  1.564e+01
  0.6471    3.1500  1.491e+01
  0.6471    3.2000  2.372e+01
  0.6471    3.2500  4.387e+01
  0.6471    3.3000  6.957e+01
  0.6471    3.3500  5.737e+01
  0.6471    3.4000  3.223e+01
  0.6471    3.4500  1.966e+01
  0.6471    3.5000  1.353e+01
  0.6471    3.5500  1.023e+01
  0.6471    3.6000  8.206e+00
  0.6471    3.6500  7.005e+00
  0.6471    3.7000  6.154e+00
  0.6471    3.7500  5.511e+00
  0.6471    3.8000  4.989e+00
  0.6471    3.8500  4.570e+00
  0.6471    3.9000  4.215e+00
  0.6471    3.9500  3.946e+00
  0.6471    4.0000  3.712e+00
  0.6471    4.0500  3.506e+00
  0.6471    4.1000  3.324e+00
  0.6471    4.1500  3.169e+00
  0.6471    4.2000  3.006e+00
  0.6471    4.2500  2.877e+00
  0.6471    4.3000  2.756e+00
  0.6471    4.3500  2.638e+00
  0.6471    4.4000  2.521e+00
  0.6471    4.4500  2.441e+00
  0.6471    4.5000  2.378e+00
  0.6471    4.5500  2.302e+00
  0.6471    4.6000  2.240e+00
  0.6471    4.6500  2.155e+00
  0.6471    4.7000  2.119e+00
  0.6471    4.7500  2.050e+00
  0.6471    4.8000  1.992e+00
  0.6471    4.8500  1.924e+00
  0.6471    4.9000  1.868e+00
  0.6471    4.9500  1.839e+00
  0.6471    5.0000  0.000e+00

  0.6667    0.0000  5.842e+00
  0.6667    0.0500  5.836e+00
  0.6667    0.1000  5.855e+00
  0.6667    0.1500  5.863e+00
  0.6667    0.2000  5.904e+00
  0.6667    0.2500  5.924e+00
  0.6667    0.3000  5.973e+00
  0.6667    0.3500  6.018e+00
  0.6667    0.4000  6.056e+00
  0.6667    0.4500  6.125e+00
  0.6667    0.5000  6.193e+00
  0.6667    0.5500  6.259e+00
  0.6667    0.6000  6.338e+00
  0.6667    0.6500  6.447e+00
  0.6667    0.7000  6.542e+00
  0.6667    0.7500  6.659e+00
  0.6667    0.8000  6.801e+00
  0.6667    0.8500  6.955e+00
  0.6667    0.9000  7.149e+00
  0.6667    0.9500  7.314e+00
  0.6667    1.0000  7.546e+00
  0.6667    1.0500  7.789e+00
  0.6667    1.1000  8.073e+00
  0.6667    1.1500  8.350e+00
  0.6667    1.2000  8.706e+00
  0.6667    1.2500  9.074e+00
  0.6667    1.3000  9.470e+00
  0.6667    1.3500  9.929e+00
  0.6667    1.4000  1.044e+01
  0.6667    1.4500  1.108e+01
  0.6667    1.5000  1.181e+01
  0.6667    1.5500  1.263e+01
  0.6667    1.6000  1.348e+01
  0.6667    1.6500  1.447e+01
  0.6667    1.7000  1.610e+01
  0.6667    1.7500  2.783e+01
  0.6667    1.8000  5.916e+01
  0.6667    1.8500  2.589e+01
  0.6667    1.9000  2.764e+01
  0.6667    1.9500  3.469e+01
  0.6667    2.0000  7.465e+01
  0.6667    2.0500  1.129e+02
  0.6667    2.1000  9.427e+01
  0.6667    2.1500  8.330e+01
  0.6667    2.2000  7.543e+01
  0.6667    2.2500  7.766e+01
  0.6667    2.3000  7.980e+01
  0.6667    2.3500  4.647e+01
  0.6667    2.4000  2.380e+01
  0.6667    2.4500  1.857e+01
  0.6667    2.5000  1.866e+01
  0.6667    2.5500  1.809e+01
  0.6667    2.6000  1.755e+01
  0.6667    2.6500  1.731e+01
  0.6667    2.7000  1.749e+01
  0.6667    2.7500  1.833e+01
  0.6667    2.8000  2.228e+01
  0.6667    2.8500  2.901e+01
  0.6667    2.9000  4.134e+01
  0.6667    2.9500  6.184e+01
  0.6667    3.0000  7.223e+01
  0.6667    3.0500  4.610e+01
  0.6667    3.1000  2.281e+01
  0.6667    3.1500  1.537e+01
  0.6667    3.2000  2.421e+01
  0.6667    3.2500  4.472e+01
  0.6667    3.3000  6.880e+01
  0.6667    3.3500  5.456e+01
  0.6667    3.4000  3.063e+01
  0.6667    3.4500  1.889e+01
  0.6667    3.5000  1.312e+01
  0.6667    3.5500  9.951e+00
  0.6667    3.6000  8.109e+00
  0.6667    3.6500  6.915e+00
  0.6667    3.7000  6.095e+00
  0.6667    3.7500  5.459e+00
  0.6667    3.8000  4.959e+00
  0.6667    3.8500  4.526e+00
  0.6667    3.9000  4.193e+00
  0.6667    3.9500  3.917e+00
  0.6667    4.0000  3.702e+00
  0.6667    4.0500  3.487e+00
  0.6667    4.1000  3.315e+00
  0.6667    4.1500  3.142e+00
  0.6667    4.2000  3.022e+00
  0.6667    4.2500  2.873e+00
  0.6667    4.3000  2.726e+00
  0.6667    4.3500  2.611e+00
  0.6667    4.4000  2.518e+00
  0.6667    4.4500  2.439e+00
  0.6667    4.5000  2.371e+00
  0.6667    4.5500  2.307e+00
  0.6667    4.6000  2.204e+00
  0.6667    4.6500  2.154e+00
  0.6667    4.7000  2.092e+00
  0.6667    4.7500  2.049e+00
  0.6667    4.8000  1.971e+00
  0.6667    4.8500  1.912e+00
  0.6667    4.9000  1.871e+00
  0.6667    4.9500  1.825e+00
  0.6667    5.0000  0.000e+00

  0.6863    0.0000  5.822e+00
  0.6863    0.0500  5.831e+00
  0.6863    0.1000  5.816e+00
  0.6863    0.1500  5.861e+00
  0.6863    0.2000  5.888e+00
  0.6863    0.2500  5.919e+00
  0.6863    0.3000  5.953e+00
  0.6863    0.3500  5.998e+00
  0.6863    0.4000  6.057e+00
  0.6863    0.4500  6.114e+00
  0.6863    0.5000  6.176e+00
  0.6863    0.5500  6.249e+00
  0.6863    0.6000  6.327e+00
  0.6863    0.6500  6.424e+00
  0.6863    0.7000  6.537e+00
  0.6863    0.7500  6.648e+00
  0.6863    0.8000  6.786e+00
  0.6863    0.8500  6.947e+00
  0.6863    0.9000  7.123e+00
  0.6863    0.9500  7.324e+00
  0.6863    1.0000  7.545e+00
  0.6863    1.0500  7.791e+00
  0.6863    1.1000  8.061e+00
  0.6863    1.1500  8.372e+00
  0.6863    1.2000  8.700e+00
  0.6863    1.2500  9.079e+00
  0.6863    1.3000  9.476e+00
  0.6863    1.3500  9.929e+00
  0.6863    1.4000  1.046e+01
  0.6863    1.4500  1.108e+01
  0.6863    1.5000  1.180e+01
  0.6863    1.5500  1.257e+01
  0.6863    1.6000  1.345e+01
  0.6863    1.6500  1.434e+01
  0.6863    1.7000  1.645e+01
  0.6863    1.7500  3.941e+01
  0.6863    1.8000  4.780e+01
  0.6863    1.8500  2.414e+01
  0.6863    1.9000  2.689e+01
  0.6863    1.9500  3.477e+01
  0.6863    2.0000  6.779e+01
  0.6863    2.0500  1.166e+02
  0.6863    2.1000  9.887e+01
  0.6863    2.1500  8.347e+01
  0.6863    2.2000  8.348e+01
  0.6863    2.2500  8.710e+01
  0.6863    2.3000  5.689e+01
  0.6863    2.3500  2.972e+01
  0.6863    2.4000  2.186e+01
  0.6863    2.4500  1.984e+01
  0.6863    2.5000  1.882e+01
  0.6863    2.5500  1.779e+01
  0.6863    2.6000  1.701e+01
  0.6863    2.6500  1.663e+01
  0.6863    2.7000  1.664e+01
  0.6863    2.7500  1.704e+01
  0.6863    2.8000  1.926e+01
  0.6863    2.8500  2.403e+01
  0.6863    2.9000  3.246e+01
  0.6863    2.9500  4.833e+01
  0.6863    3.0000  6.962e+01
  0.6863    3.0500  6.545e+01
  0.6863    3.1000  3.500e+01
  0.6863    3.1500  1.883e+01
  0.6863    3.2000  2.475e+01
  0.6863    3.2500  4.545e+01
  0.6863    3.3000  6.776e+01
  0.6863    3.3500  5.171e+01
  0.6863    3.4000  2.907e+01
  0.6863    3.4500  1.813e+01
  0.6863    3.5000  1.269e+01
  0.6863    3.5500  9.718e+00
  0.6863    3.6000  7.980e+00
  0.6863    3.6500  6.855e+00
  0.6863    3.7000  6.024e+00
  0.6863    3.7500  5.422e+00
  0.6863    3.8000  4.911e+00
  0.6863    3.8500  4.502e+00
  0.6863    3.9000  4.171e+00
  0.6863    3.9500  3.914e+00
  0.6863    4.0000  3.688e+00
  0.6863    4.0500  3.485e+00
  0.6863    4.1000  3.285e+00
  0.6863    4.1500  3.168e+00
  0.6863    4.2000  3.015e+00
  0.6863    4.2500  2.842e+00
  0.6863    4.3000  2.704e+00
  0.6863    4.3500  2.610e+00
  0.6863    4.4000  2.524e+00
  0.6863    4.4500  2.440e+00
  0.6863    4.5000  2.363e+00
  0.6863    4.5500  2.281e+00
  0.6863    4.6000  2.195e+00
  0.6863    4.6500  2.124e+00
  0.6863    4.7000  2.084e+00
  0.6863    4.7500  2.024e+00
  0.6863    4.8000  1.968e+00
  0.6863    4.8500  1.894e+00
  0.6863    4.9000  1.862e+00
  0.6863    4.9500  1.822e+00
  0.6863    5.0000  0.000e+00

  0.7059    0.0000  5.815e+00
  0.7059    0.0500  5.806e+00
  0.7059    0.1000  5.807e+00
  0.7059    0.1500  5.829e+00
  0.7059    0.2000  5.869e+00
  0.7059    0.2500  5.897e+00
  0.7059    0.3000  5.935e+00
  0.7059    0.3500  5.988e+00
  0.7059    0.4000  6.037e+00
  0.7059    0.4500  6.089e+00
  0.7059    0.5000  6.165e+00
  0.7059    0.5500  6.226e+00
  0.7059    0.6000  6.312e+00
  0.7059    0.6500  6.405e+00
  0.7059    0.7000  6.523e+00
  0.7059    0.7500  6.644e+00
  0.7059    0.8000  6.781e+00
  0.7059    0.8500  6.924e+00
  0.7059    0.9000  7.096e+00
  0.7059    0.9500  7.316e+00
  0.7059    1.0000  7.542e+00
  0.7059    1.0500  7.788e+00
  0.7059    1.1000  8.069e+00
  0.7059    1.1500  8.362e+00
  0.7059    1.2000  8.718e+00
  0.7059    1.2500  9.067e+00
  0.7059    1.3000  9.481e+00
  0.7059    1.3500  9.936e+00
  0.7059    1.4000  1.045e+01
  0.7059    1.4500  1.107e+01
  0.7059    1.5000  1.177e+01
  0.7059    1.5500  1.254e+01
  0.7059    1.6000  1.343e+01
  0.7059    1.6500  1.420e+01
  0.7059    1.7000  1.713e+01
  0.7059    1.7500  5.215e+01
  0.7059    1.8000  3.571e+01
  0.7059    1.8500  2.280e+01
  0.7059    1.9000  2.633e+01
  0.7059    1.9500  3.529e+01
  0.7059    2.0000  6.382e+01
  0.7059    2.0500  1.107e+02
  0.7059    2.1000  1.034e+02
  0.7059    2.1500  8.379e+01
  0.7059    2.2000  9.521e+01
  0.7059    2.2500  7.089e+01
  0.7059    2.3000  3.945e+01
  0.7059    2.3500  2.740e+01
  0.7059    2.4000  2.191e+01
  0.7059    2.4500  2.019e+01
  0.7059    2.5000  1.866e+01
  0.7059    2.5500  1.741e+01
  0.7059    2.6000  1.649e+01
  0.7059    2.6500  1.603e+01
  0.7059    2.7000  1.589e+01
  0.7059    2.7500  1.615e+01
  0.7059    2.8000  1.697e+01
  0.7059    2.8500  2.050e+01
  0.7059    2.9000  2.664e+01
  0.7059    2.9500  3.773e+01
  0.7059    3.0000  5.723e+01
  0.7059    3.0500  7.424e+01
  0.7059    3.1000  5.261e+01
  0.7059    3.1500  2.684e+01
  0.7059    3.2000  2.588e+01
  0.7059    3.2500  4.604e+01
  0.7059    3.3000  6.640e+01
  0.7059    3.3500  4.884e+01
  0.7059    3.4000  2.757e+01
  0.7059    3.4500  1.736e+01
  0.7059    3.5000  1.231e+01
  0.7059    3.5500  9.505e+00
  0.7059    3.6000  7.878e+00
  0.7059    3.6500  6.757e+00
  0.7059    3.7000  5.986e+00
  0.7059    3.7500  5.393e+00
  0.7059    3.8000  4.882e+00
  0.7059    3.8500  4.485e+00
  0.7059    3.9000  4.140e+00
  0.7059    3.9500  3.909e+00
  0.7059    4.0000  3.693e+00
  0.7059    4.0500  3.438e+00
  0.7059    4.1000  3.316e+00
  0.7059    4.1500  3.163e+00
  0.7059    4.2000  2.983e+00
  0.7059    4.2500  2.820e+00
  0.7059    4.3000  2.709e+00
  0.7059    4.3500  2.603e+00
  0.7059    4.4000  2.514e+00
  0.7059    4.4500  2.420e+00
  0.7059    4.5000  2.349e+00
  0.7059    4.5500  2.255e+00
  0.7059    4.6000  2.182e+00
  0.7059    4.6500  2.109e+00
  0.7059    4.7000  2.067e+00
  0.7059    4.7500  2.015e+00
  0.7059    4.8000  1.940e+00
  0.7059    4.8500  1.893e+00
  0.7059    4.9000  1.839e+00
  0.7059    4.9500  1.802e+00
  0.7059    5.0000  0.000e+00

  0.7255    0.0000  5.787e+00
  0.7255    0.0500  5.790e+00
  0.7255    0.1000  5.787e+00
  0.7255    0.1500  5.801e+00
  0.7255    0.2000  5.842e+00
  0.7255    0.2500  5.885e+00
  0.7255    0.3000  5.923e+00
  0.7255    0.3500  5.962e+00
  0.7255    0.4000  6.010e+00
  0.7255    0.4500  6.064e+00
  0.7255    0.5000  6.145e+00
  0.7255    0.5500  6.207e+00
  0.7255    0.6000  6.283e+00
  0.7255    0.6500  6.391e+00
  0.7255    0.7000  6.505e+00
  0.7255    0.7500  6.630e+00
  0.7255    0.8000  6.769e+00
  0.7255    0.8500  6.909e+00
  0.7255    0.9000  7.074e+00
  0.7255    0.9500  7.292e+00
  0.7255    1.0000  7.529e+00
  0.7255    1.0500  7.778e+00
  0.7255    1.1000  8.068e+00
  0.7255    1.1500  8.368e+00
  0.7255    1.2000  8.701e+00
  0.7255    1.2500  9.081e+00
  0.7255    1.3000  9.469e+00
  0.7255    1.3500  9.937e+00
  0.7255    1.4000  1.044e+01
  0.7255    1.4500  1.104e+01
  0.7255    1.5000  1.173e+01
  0.7255    1.5500  1.257e+01
  0.7255    1.6000  1.344e+01
  0.7255    1.6500  1.401e+01
  0.7255    1.7000  1.949e+01
  0.7255    1.7500  6.055e+01
  0.7255    1.8000  2.630e+01
  0.7255    1.8500  2.172e+01
  0.7255    1.9000  2.578e+01
  0.7255    1.9500  3.567e+01
  0.7255    2.0000  6.054e+01
  0.7255    2.0500  1.000e+02
  0.7255    2.1000  1.087e+02
  0.7255    2.1500  8.635e+01
  0.7255    2.2000  8.770e+01
  0.7255    2.2500  5.651e+01
  0.7255    2.3000  3.689e+01
  0.7255    2.3500  2.713e+01
  0.7255    2.4000  2.235e+01
  0.7255    2.4500  2.017e+01
  0.7255    2.5000  1.837e+01
  0.7255    2.5500  1.697e+01
  0.7255    2.6000  1.605e+01
  0.7255    2.6500  1.550e+01
  0.7255    2.7000  1.528e+01
  0.7255    2.7500  1.531e+01
  0.7255    2.8000  1.581e+01
  0.7255    2.8500  1.794e+01
  0.7255    2.9000  2.249e+01
  0.7255    2.9500  3.057e+01
  0.7255    3.0000  4.528e+01
  0.7255    3.0500  6.773e+01
  0.7255    3.1000  6.960e+01
  0.7255    3.1500  3.904e+01
  0.7255    3.2000  2.879e+01
  0.7255    3.2500  4.677e+01
  0.7255    3.3000  6.470e+01
  0.7255    3.3500  4.596e+01
  0.7255    3.4000  2.612e+01
  0.7255    3.4500  1.663e+01
  0.7255    3.5000  1.189e+01
  0.7255    3.5500  9.334e+00
  0.7255    3.6000  7.754e+00
  0.7255    3.6500  6.701e+00
  0.7255    3.7000  5.946e+00
  0.7255    3.7500  5.343e+00
  0.7255    3.8000  4.876e+00
  0.7255    3.8500  4.441e+00
  0.7255    3.9000  4.133e+00
  0.7255    3.9500  3.890e+00
  0.7255    4.0000  3.651e+00
  0.7255    4.0500  3.473e+00
  0.7255    4.1000  3.282e+00
  0.7255    4.1500  3.123e+00
  0.7255    4.2000  2.974e+00
  0.7255    4.2500  2.819e+00
  0.7255    4.3000  2.701e+00
  0.7255    4.3500  2.585e+00
  0.7255    4.4000  2.487e+00
  0.7255    4.4500  2.399e+00
  0.7255    4.5000  2.314e+00
  0.7255    4.5500  2.246e+00
  0.7255    4.6000  2.158e+00
  0.7255    4.6500  2.113e+00
  0.7255    4.7000  2.037e+00
  0.7255    4.7500  2.002e+00
  0.7255    4.8000  1.932e+00
  0.7255    4.8500  1.867e+00
  0.7255    4.9000  1.824e+00
  0.7255    4.9500  1.792e+00
  0.7255    5.0000  0.000e+00

  0.7451    0.0000  5.759e+00
  0.7451    0.0500  5.767e+00
  0.7451    0.1000  5.756e+00
  0.7451    0.1500  5.779e+00
  0.7451    0.2000  5.817e+00
  0.7451    0.2500  5.861e+00
