# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.8119    4.1000  3.915e-01
  0.8119    4.1500  4.133e-01
  0.8119    4.2000  4.522e-01
  0.8119    4.2500  4.694e-01
  0.8119    4.3000  5.118e-01
  0.8119    4.3500  5.328e-01
  0.8119    4.4000  5.609e-01
  0.8119    4.4500  5.885e-01
  0.8119    4.5000  6.246e-01
  0.8119    4.5500  6.550e-01
  0.8119    4.6000  6.779e-01
  0.8119    4.6500  7.219e-01
  0.8119    4.7000  6.402e-01
  0.8119    4.7500  5.524e-01
  0.8119    4.8000  4.910e-01
  0.8119    4.8500  4.147e-01
  0.8119    4.9000  3.658e-01
  0.8119    4.9500  3.867e-01
  0.8119    5.0000  0.000e+00

  0.8218    0.0000  4.694e-01
  0.8218    0.0500  5.026e-01
  0.8218    0.1000  4.974e-01
  0.8218    0.1500  5.218e-01
  0.8218    0.2000  4.989e-01
  0.8218    0.2500  5.197e-01
  0.8218    0.3000  5.438e-01
  0.8218    0.3500  5.468e-01
  0.8218    0.4000  5.868e-01
  0.8218    0.4500  6.282e-01
  0.8218    0.5000  6.174e-01
  0.8218    0.5500  6.769e-01
  0.8218    0.6000  7.624e-01
  0.8218    0.6500  9.808e-01
  0.8218    0.7000  1.133e+00
  0.8218    0.7500  1.488e+00
  0.8218    0.8000  2.103e+00
  0.8218    0.8500  3.243e+00
  0.8218    0.9000  6.086e+00
  0.8218    0.9500  1.539e+01
  0.8218    1.0000  7.286e+01
  0.8218    1.0500  1.428e+02
  0.8218    1.1000  3.364e+01
  0.8218    1.1500  1.215e+01
  0.8218    1.2000  6.527e+00
  0.8218    1.2500  4.316e+00
  0.8218    1.3000  3.206e+00
  0.8218    1.3500  2.667e+00
  0.8218    1.4000  2.267e+00
  0.8218    1.4500  1.683e+00
  0.8218    1.5000  1.460e+00
  0.8218    1.5500  1.188e+00
  0.8218    1.6000  1.200e+00
  0.8218    1.6500  1.185e+00
  0.8218    1.7000  1.116e+00
  0.8218    1.7500  1.065e+00
  0.8218    1.8000  9.985e-01
  0.8218    1.8500  9.567e-01
  0.8218    1.9000  9.584e-01
  0.8218    1.9500  1.021e+00
  0.8218    2.0000  9.147e-01
  0.8218    2.0500  7.941e-01
  0.8218    2.1000  8.607e-01
  0.8218    2.1500  8.851e-01
  0.8218    2.2000  9.135e-01
  0.8218    2.2500  9.186e-01
  0.8218    2.3000  9.538e-01
  0.8218    2.3500  1.029e+00
  0.8218    2.4000  8.868e-01
  0.8218    2.4500  7.281e-01
  0.8218    2.5000  5.174e-01
  0.8218    2.5500  4.919e-01
  0.8218    2.6000  6.077e-01
  0.8218    2.6500  6.447e-01
  0.8218    2.7000  6.716e-01
  0.8218    2.7500  6.622e-01
  0.8218    2.8000  6.639e-01
  0.8218    2.8500  6.911e-01
  0.8218    2.9000  7.388e-01
  0.8218    2.9500  7.138e-01
  0.8218    3.0000  6.603e-01
  0.8218    3.0500  6.501e-01
  0.8218    3.1000  6.984e-01
  0.8218    3.1500  7.103e-01
  0.8218    3.2000  7.104e-01
  0.8218    3.2500  7.250e-01
  0.8218    3.3000  7.755e-01
  0.8218    3.3500  7.708e-01
  0.8218    3.4000  7.522e-01
  0.8218    3.4500  7.846e-01
  0.8218    3.5000  8.264e-01
  0.8218    3.5500  8.721e-01
  0.8218    3.6000  8.196e-01
  0.8218    3.6500  7.054e-01
  0.8218    3.7000  5.212e-01
  0.8218    3.7500  4.416e-01
  0.8218    3.8000  4.294e-01
  0.8218    3.8500  4.757e-01
  0.8218    3.9000  4.694e-01
  0.8218    3.9500  4.552e-01
  0.8218    4.0000  4.100e-01
  0.8218    4.0500  3.777e-01
  0.8218    4.1000  4.159e-01
  0.8218    4.1500  4.414e-01
  0.8218    4.2000  4.827e-01
  0.8218    4.2500  5.056e-01
  0.8218    4.3000  5.412e-01
  0.8218    4.3500  5.833e-01
  0.8218    4.4000  6.162e-01
  0.8218    4.4500  6.309e-01
  0.8218    4.5000  6.993e-01
  0.8218    4.5500  6.722e-01
  0.8218    4.6000  6.187e-01
  0.8218    4.6500  5.211e-01
  0.8218    4.7000  4.566e-01
  0.8218    4.7500  3.870e-01
  0.8218    4.8000  3.558e-01
  0.8218    4.8500  3.916e-01
  0.8218    4.9000  4.445e-01
  0.8218    4.9500  4.398e-01
  0.8218    5.0000  0.000e+00

  0.8317    0.0000  5.232e-01
  0.8317    0.0500  5.106e-01
  0.8317    0.1000  4.832e-01
  0.8317    0.1500  5.167e-01
  0.8317    0.2000  5.380e-01
  0.8317    0.2500  5.082e-01
  0.8317    0.3000  5.590e-01
  0.8317    0.3500  5.644e-01
  0.8317    0.4000  5.994e-01
  0.8317    0.4500  6.648e-01
  0.8317    0.5000  7.594e-01
  0.8317    0.5500  9.140e-01
  0.8317    0.6000  1.050e+00
  0.8317    0.6500  1.381e+00
  0.8317    0.7000  1.953e+00
  0.8317    0.7500  3.148e+00
  0.8317    0.8000  6.116e+00
  0.8317    0.8500  1.677e+01
  0.8317    0.9000  9.680e+01
  0.8317    0.9500  1.287e+02
  0.8317    1.0000  2.492e+01
  0.8317    1.0500  9.825e+00
  0.8317    1.1000  5.579e+00
  0.8317    1.1500  3.815e+00
  0.8317    1.2000  2.912e+00
  0.8317    1.2500  2.457e+00
  0.8317    1.3000  2.082e+00
  0.8317    1.3500  1.612e+00
  0.8317    1.4000  1.169e+00
  0.8317    1.4500  1.160e+00
  0.8317    1.5000  1.129e+00
  0.8317    1.5500  1.109e+00
  0.8317    1.6000  1.065e+00
  0.8317    1.6500  1.017e+00
  0.8317    1.7000  1.001e+00
  0.8317    1.7500  9.876e-01
  0.8317    1.8000  1.024e+00
  0.8317    1.8500  1.009e+00
  0.8317    1.9000  7.865e-01
  0.8317    1.9500  7.806e-01
  0.8317    2.0000  7.962e-01
  0.8317    2.0500  8.437e-01
  0.8317    2.1000  8.589e-01
  0.8317    2.1500  8.887e-01
  0.8317    2.2000  9.782e-01
  0.8317    2.2500  1.043e+00
  0.8317    2.3000  9.183e-01
  0.8317    2.3500  6.608e-01
  0.8317    2.4000  4.525e-01
  0.8317    2.4500  4.787e-01
  0.8317    2.5000  5.621e-01
  0.8317    2.5500  6.150e-01
  0.8317    2.6000  6.521e-01
  0.8317    2.6500  6.718e-01
  0.8317    2.7000  6.952e-01
  0.8317    2.7500  7.368e-01
  0.8317    2.8000  7.772e-01
  0.8317    2.8500  6.832e-01
  0.8317    2.9000  6.008e-01
  0.8317    2.9500  6.293e-01
  0.8317    3.0000  6.488e-01
  0.8317    3.0500  6.755e-01
  0.8317    3.1000  7.362e-01
  0.8317    3.1500  7.596e-01
  0.8317    3.2000  8.065e-01
  0.8317    3.2500  7.814e-01
  0.8317    3.3000  7.186e-01
  0.8317    3.3500  7.194e-01
  0.8317    3.4000  8.228e-01
  0.8317    3.4500  8.501e-01
  0.8317    3.5000  8.216e-01
  0.8317    3.5500  7.067e-01
  0.8317    3.6000  5.482e-01
  0.8317    3.6500  4.090e-01
  0.8317    3.7000  4.048e-01
  0.8317    3.7500  4.815e-01
  0.8317    3.8000  5.626e-01
  0.8317    3.8500  5.349e-01
  0.8317    3.9000  4.988e-01
  0.8317    3.9500  4.954e-01
  0.8317    4.0000  4.315e-01
  0.8317    4.0500  4.332e-01
  0.8317    4.1000  4.623e-01
  0.8317    4.1500  4.954e-01
  0.8317    4.2000  5.232e-01
  0.8317    4.2500  5.459e-01
  0.8317    4.3000  5.900e-01
  0.8317    4.3500  6.263e-01
  0.8317    4.4000  6.724e-01
  0.8317    4.4500  6.730e-01
  0.8317    4.5000  6.025e-01
  0.8317    4.5500  5.195e-01
  0.8317    4.6000  4.397e-01
  0.8317    4.6500  3.507e-01
  0.8317    4.7000  3.562e-01
  0.8317    4.7500  3.916e-01
  0.8317    4.8000  4.384e-01
  0.8317    4.8500  4.256e-01
  0.8317    4.9000  3.963e-01
  0.8317    4.9500  3.806e-01
  0.8317    5.0000  0.000e+00

  0.8416    0.0000  5.126e-01
  0.8416    0.0500  4.813e-01
  0.8416    0.1000  4.621e-01
  0.8416    0.1500  5.177e-01
  0.8416    0.2000  5.199e-01
  0.8416    0.2500  5.197e-01
  0.8416    0.3000  6.094e-01
  0.8416    0.3500  6.036e-01
  0.8416    0.4000  6.680e-01
  0.8416    0.4500  7.129e-01
  0.8416    0.5000  9.497e-01
  0.8416    0.5500  1.269e+00
  0.8416    0.6000  1.797e+00
  0.8416    0.6500  2.837e+00
  0.8416    0.7000  5.708e+00
  0.8416    0.7500  1.642e+01
  0.8416    0.8000  1.116e+02
  0.8416    0.8500  1.120e+02
  0.8416    0.9000  2.071e+01
  0.8416    0.9500  8.568e+00
  0.8416    1.0000  5.022e+00
  0.8416    1.0500  3.406e+00
  0.8416    1.1000  2.645e+00
  0.8416    1.1500  2.278e+00
  0.8416    1.2000  1.926e+00
  0.8416    1.2500  1.433e+00
  0.8416    1.3000  1.139e+00
  0.8416    1.3500  1.197e+00
  0.8416    1.4000  1.133e+00
  0.8416    1.4500  1.106e+00
  0.8416    1.5000  1.043e+00
  0.8416    1.5500  9.723e-01
  0.8416    1.6000  9.493e-01
  0.8416    1.6500  9.491e-01
  0.8416    1.7000  9.938e-01
  0.8416    1.7500  8.940e-01
  0.8416    1.8000  7.858e-01
  0.8416    1.8500  8.247e-01
  0.8416    1.9000  8.402e-01
  0.8416    1.9500  8.535e-01
  0.8416    2.0000  8.466e-01
  0.8416    2.0500  8.661e-01
  0.8416    2.1000  9.382e-01
  0.8416    2.1500  9.837e-01
  0.8416    2.2000  8.583e-01
  0.8416    2.2500  5.592e-01
  0.8416    2.3000  4.554e-01
  0.8416    2.3500  5.408e-01
  0.8416    2.4000  6.137e-01
  0.8416    2.4500  6.329e-01
  0.8416    2.5000  6.602e-01
  0.8416    2.5500  6.389e-01
  0.8416    2.6000  6.725e-01
  0.8416    2.6500  7.022e-01
  0.8416    2.7000  7.065e-01
  0.8416    2.7500  6.684e-01
  0.8416    2.8000  6.320e-01
  0.8416    2.8500  6.655e-01
  0.8416    2.9000  6.942e-01
  0.8416    2.9500  6.896e-01
  0.8416    3.0000  6.981e-01
  0.8416    3.0500  7.139e-01
  0.8416    3.1000  7.566e-01
  0.8416    3.1500  7.793e-01
  0.8416    3.2000  7.283e-01
  0.8416    3.2500  7.725e-01
  0.8416    3.3000  8.105e-01
  0.8416    3.3500  8.516e-01
  0.8416    3.4000  7.908e-01
  0.8416    3.4500  6.671e-01
  0.8416    3.5000  5.477e-01
  0.8416    3.5500  4.415e-01
  0.8416    3.6000  4.329e-01
  0.8416    3.6500  4.910e-01
  0.8416    3.7000  5.277e-01
  0.8416    3.7500  5.568e-01
  0.8416    3.8000  5.726e-01
  0.8416    3.8500  5.639e-01
  0.8416    3.9000  5.305e-01
  0.8416    3.9500  5.220e-01
  0.8416    4.0000  4.803e-01
  0.8416    4.0500  4.441e-01
  0.8416    4.1000  4.976e-01
  0.8416    4.1500  5.147e-01
  0.8416    4.2000  5.509e-01
  0.8416    4.2500  6.166e-01
  0.8416    4.3000  6.498e-01
  0.8416    4.3500  6.533e-01
  0.8416    4.4000  5.719e-01
  0.8416    4.4500  4.929e-01
  0.8416    4.5000  4.211e-01
  0.8416    4.5500  3.500e-01
  0.8416    4.6000  3.661e-01
  0.8416    4.6500  3.934e-01
  0.8416    4.7000  4.223e-01
  0.8416    4.7500  4.382e-01
  0.8416    4.8000  3.944e-01
  0.8416    4.8500  3.741e-01
  0.8416    4.9000  3.381e-01
  0.8416    4.9500  2.935e-01
  0.8416    5.0000  0.000e+00

  0.8515    0.0000  5.083e-01
  0.8515    0.0500  4.796e-01
  0.8515    0.1000  4.919e-01
  0.8515    0.1500  5.018e-01
  0.8515    0.2000  5.193e-01
  0.8515    0.2500  5.599e-01
  0.8515    0.3000  6.084e-01
  0.8515    0.3500  7.181e-01
  0.8515    0.4000  8.551e-01
  0.8515    0.4500  1.079e+00
  0.8515    0.5000  1.540e+00
  0.8515    0.5500  2.488e+00
  0.8515    0.6000  4.899e+00
  0.8515    0.6500  1.402e+01
  0.8515    0.7000  1.029e+02
  0.8515    0.7500  1.123e+02
  0.8515    0.8000  1.899e+01
  0.8515    0.8500  7.852e+00
  0.8515    0.9000  4.587e+00
  0.8515    0.9500  3.227e+00
  0.8515    1.0000  2.518e+00
  0.8515    1.0500  2.176e+00
  0.8515    1.1000  1.908e+00
  0.8515    1.1500  1.229e+00
  0.8515    1.2000  1.092e+00
  0.8515    1.2500  1.104e+00
  0.8515    1.3000  1.062e+00
  0.8515    1.3500  1.028e+00
  0.8515    1.4000  9.948e-01
  0.8515    1.4500  9.567e-01
  0.8515    1.5000  9.753e-01
  0.8515    1.5500  9.927e-01
  0.8515    1.6000  1.004e+00
  0.8515    1.6500  7.434e-01
  0.8515    1.7000  7.617e-01
  0.8515    1.7500  7.940e-01
  0.8515    1.8000  8.227e-01
  0.8515    1.8500  8.123e-01
  0.8515    1.9000  8.246e-01
  0.8515    1.9500  8.592e-01
  0.8515    2.0000  9.611e-01
  0.8515    2.0500  1.064e+00
  0.8515    2.1000  8.603e-01
  0.8515    2.1500  4.556e-01
  0.8515    2.2000  3.967e-01
  0.8515    2.2500  5.187e-01
  0.8515    2.3000  5.720e-01
  0.8515    2.3500  5.962e-01
  0.8515    2.4000  6.514e-01
  0.8515    2.4500  6.837e-01
  0.8515    2.5000  7.257e-01
  0.8515    2.5500  7.396e-01
  0.8515    2.6000  7.092e-01
  0.8515    2.6500  6.131e-01
  0.8515    2.7000  5.876e-01
  0.8515    2.7500  6.506e-01
  0.8515    2.8000  6.429e-01
  0.8515    2.8500  6.951e-01
  0.8515    2.9000  7.297e-01
  0.8515    2.9500  7.582e-01
  0.8515    3.0000  7.902e-01
  0.8515    3.0500  7.541e-01
  0.8515    3.1000  7.215e-01
  0.8515    3.1500  7.186e-01
  0.8515    3.2000  7.849e-01
  0.8515    3.2500  8.534e-01
  0.8515    3.3000  7.887e-01
  0.8515    3.3500  6.966e-01
  0.8515    3.4000  5.587e-01
  0.8515    3.4500  4.532e-01
  0.8515    3.5000  4.166e-01
  0.8515    3.5500  4.488e-01
  0.8515    3.6000  5.090e-01
  0.8515    3.6500  5.947e-01
  0.8515    3.7000  6.155e-01
  0.8515    3.7500  5.727e-01
  0.8515    3.8000  5.491e-01
  0.8515    3.8500  5.612e-01
  0.8515    3.9000  5.914e-01
  0.8515    3.9500  5.370e-01
  0.8515    4.0000  4.919e-01
  0.8515    4.0500  4.853e-01
  0.8515    4.1000  5.193e-01
  0.8515    4.1500  5.781e-01
  0.8515    4.2000  6.410e-01
  0.8515    4.2500  6.413e-01
  0.8515    4.3000  5.649e-01
  0.8515    4.3500  4.795e-01
  0.8515    4.4000  3.846e-01
  0.8515    4.4500  3.184e-01
  0.8515    4.5000  3.362e-01
  0.8515    4.5500  3.994e-01
  0.8515    4.6000  4.291e-01
  0.8515    4.6500  4.239e-01
  0.8515    4.7000  3.791e-01
  0.8515    4.7500  3.628e-01
  0.8515    4.8000  3.231e-01
  0.8515    4.8500  3.156e-01
  0.8515    4.9000  3.203e-01
  0.8515    4.9500  3.491e-01
  0.8515    5.0000  0.000e+00

  0.8614    0.0000  4.672e-01
  0.8614    0.0500  4.685e-01
  0.8614    0.1000  4.967e-01
  0.8614    0.1500  5.489e-01
  0.8614    0.2000  5.029e-01
  0.8614    0.2500  6.120e-01
  0.8614    0.3000  6.893e-01
  0.8614    0.3500  9.082e-01
  0.8614    0.4000  1.273e+00
  0.8614    0.4500  2.023e+00
  0.8614    0.5000  3.795e+00
  0.8614    0.5500  1.038e+01
  0.8614    0.6000  6.845e+01
  0.8614    0.6500  1.467e+02
  0.8614    0.7000  1.965e+01
  0.8614    0.7500  7.698e+00
  0.8614    0.8000  4.519e+00
  0.8614    0.8500  3.048e+00
  0.8614    0.9000  2.355e+00
  0.8614    0.9500  2.048e+00
  0.8614    1.0000  1.941e+00
  0.8614    1.0500  1.018e+00
  0.8614    1.1000  1.123e+00
  0.8614    1.1500  1.100e+00
  0.8614    1.2000  1.061e+00
  0.8614    1.2500  1.032e+00
  0.8614    1.3000  9.096e-01
  0.8614    1.3500  9.141e-01
  0.8614    1.4000  9.227e-01
  0.8614    1.4500  9.681e-01
  0.8614    1.5000  8.912e-01
  0.8614    1.5500  7.754e-01
  0.8614    1.6000  7.999e-01
  0.8614    1.6500  8.171e-01
  0.8614    1.7000  8.503e-01
  0.8614    1.7500  8.138e-01
  0.8614    1.8000  7.939e-01
  0.8614    1.8500  8.182e-01
  0.8614    1.9000  9.053e-01
  0.8614    1.9500  1.030e+00
  0.8614    2.0000  8.280e-01
  0.8614    2.0500  4.522e-01
  0.8614    2.1000  4.577e-01
  0.8614    2.1500  5.580e-01
  0.8614    2.2000  5.955e-01
  0.8614    2.2500  6.314e-01
  0.8614    2.3000  6.147e-01
  0.8614    2.3500  6.498e-01
  0.8614    2.4000  6.637e-01
  0.8614    2.4500  7.340e-01
  0.8614    2.5000  6.448e-01
  0.8614    2.5500  6.097e-01
  0.8614    2.6000  6.286e-01
  0.8614    2.6500  6.719e-01
  0.8614    2.7000  6.684e-01
  0.8614    2.7500  6.848e-01
  0.8614    2.8000  6.747e-01
  0.8614    2.8500  7.147e-01
  0.8614    2.9000  7.501e-01
  0.8614    2.9500  7.538e-01
  0.8614    3.0000  7.101e-01
  0.8614    3.0500  7.409e-01
  0.8614    3.1000  8.156e-01
  0.8614    3.1500  8.611e-01
  0.8614    3.2000  8.102e-01
  0.8614    3.2500  6.559e-01
  0.8614    3.3000  5.439e-01
  0.8614    3.3500  4.553e-01
  0.8614    3.4000  4.472e-01
  0.8614    3.4500  4.968e-01
  0.8614    3.5000  5.277e-01
  0.8614    3.5500  5.478e-01
  0.8614    3.6000  5.870e-01
  0.8614    3.6500  6.065e-01
  0.8614    3.7000  5.789e-01
  0.8614    3.7500  5.892e-01
  0.8614    3.8000  6.081e-01
  0.8614    3.8500  6.148e-01
  0.8614    3.9000  6.153e-01
  0.8614    3.9500  5.801e-01
  0.8614    4.0000  5.300e-01
  0.8614    4.0500  5.341e-01
  0.8614    4.1000  5.700e-01
  0.8614    4.1500  6.212e-01
  0.8614    4.2000  5.766e-01
  0.8614    4.2500  4.656e-01
  0.8614    4.3000  3.780e-01
  0.8614    4.3500  3.245e-01
  0.8614    4.4000  3.347e-01
  0.8614    4.4500  3.655e-01
  0.8614    4.5000  4.076e-01
  0.8614    4.5500  4.237e-01
  0.8614    4.6000  3.918e-01
  0.8614    4.6500  3.392e-01
  0.8614    4.7000  3.094e-01
  0.8614    4.7500  2.747e-01
  0.8614    4.8000  3.274e-01
  0.8614    4.8500  3.308e-01
  0.8614    4.9000  3.466e-01
  0.8614    4.9500  3.573e-01
  0.8614    5.0000  0.000e+00

  0.8713    0.0000  4.429e-01
  0.8713    0.0500  4.806e-01
  0.8713    0.1000  4.721e-01
  0.8713    0.1500  5.568e-01
  0.8713    0.2000  5.912e-01
  0.8713    0.2500  7.786e-01
  0.8713    0.3000  9.716e-01
  0.8713    0.3500  1.488e+00
  0.8713    0.4000  2.684e+00
  0.8713    0.4500  6.715e+00
  0.8713    0.5000  3.364e+01
  0.8713    0.5500  2.680e+02
  0.8713    0.6000  2.367e+01
  0.8713    0.6500  8.123e+00
  0.8713    0.7000  4.461e+00
  0.8713    0.7500  3.044e+00
  0.8713    0.8000  2.381e+00
  0.8713    0.8500  1.998e+00
  0.8713    0.9000  2.086e+00
  0.8713    0.9500  8.951e-01
  0.8713    1.0000  1.058e+00
  0.8713    1.0500  1.033e+00
  0.8713    1.1000  9.870e-01
  0.8713    1.1500  9.729e-01
  0.8713    1.2000  9.456e-01
  0.8713    1.2500  9.278e-01
  0.8713    1.3000  9.502e-01
  0.8713    1.3500  1.015e+00
  0.8713    1.4000  7.548e-01
  0.8713    1.4500  7.583e-01
  0.8713    1.5000  7.895e-01
  0.8713    1.5500  7.830e-01
  0.8713    1.6000  7.917e-01
  0.8713    1.6500  7.897e-01
  0.8713    1.7000  8.271e-01
  0.8713    1.7500  8.815e-01
  0.8713    1.8000  9.200e-01
  0.8713    1.8500  1.039e+00
  0.8713    1.9000  8.114e-01
  0.8713    1.9500  4.485e-01
  0.8713    2.0000  4.182e-01
  0.8713    2.0500  5.148e-01
  0.8713    2.1000  5.757e-01
  0.8713    2.1500  6.083e-01
  0.8713    2.2000  6.315e-01
  0.8713    2.2500  6.744e-01
  0.8713    2.3000  7.249e-01
  0.8713    2.3500  7.016e-01
  0.8713    2.4000  5.959e-01
  0.8713    2.4500  5.636e-01
  0.8713    2.5000  6.148e-01
  0.8713    2.5500  6.460e-01
  0.8713    2.6000  6.583e-01
  0.8713    2.6500  6.683e-01
  0.8713    2.7000  7.104e-01
  0.8713    2.7500  7.438e-01
  0.8713    2.8000  7.775e-01
  0.8713    2.8500  7.137e-01
  0.8713    2.9000  6.714e-01
  0.8713    2.9500  6.839e-01
  0.8713    3.0000  7.482e-01
  0.8713    3.0500  8.313e-01
  0.8713    3.1000  8.470e-01
  0.8713    3.1500  7.418e-01
  0.8713    3.2000  5.872e-01
  0.8713    3.2500  4.619e-01
  0.8713    3.3000  4.346e-01
  0.8713    3.3500  4.265e-01
  0.8713    3.4000  4.968e-01
  0.8713    3.4500  5.576e-01
  0.8713    3.5000  5.945e-01
  0.8713    3.5500  6.376e-01
  0.8713    3.6000  6.346e-01
  0.8713    3.6500  5.597e-01
  0.8713    3.7000  5.571e-01
  0.8713    3.7500  6.290e-01
  0.8713    3.8000  6.755e-01
  0.8713    3.8500  6.583e-01
  0.8713    3.9000  6.272e-01
  0.8713    3.9500  6.279e-01
  0.8713    4.0000  5.865e-01
  0.8713    4.0500  5.835e-01
  0.8713    4.1000  5.497e-01
  0.8713    4.1500  4.543e-01
  0.8713    4.2000  3.575e-01
  0.8713    4.2500  2.967e-01
  0.8713    4.3000  2.915e-01
  0.8713    4.3500  3.493e-01
  0.8713    4.4000  4.020e-01
  0.8713    4.4500  4.212e-01
  0.8713    4.5000  4.034e-01
  0.8713    4.5500  3.508e-01
  0.8713    4.6000  2.872e-01
  0.8713    4.6500  2.975e-01
  0.8713    4.7000  3.170e-01
  0.8713    4.7500  3.102e-01
  0.8713    4.8000  3.532e-01
  0.8713    4.8500  3.613e-01
  0.8713    4.9000  3.655e-01
  0.8713    4.9500  3.820e-01
  0.8713    5.0000  0.000e+00

  0.8812    0.0000  4.441e-01
  0.8812    0.0500  4.740e-01
  0.8812    0.1000  4.632e-01
  0.8812    0.1500  5.901e-01
  0.8812    0.2000  7.280e-01
  0.8812    0.2500  1.043e+00
  0.8812    0.3000  1.747e+00
  0.8812    0.3500  3.883e+00
  0.8812    0.4000  1.429e+01
  0.8812    0.4500  2.747e+02
  0.8812    0.5000  3.796e+01
  0.8812    0.5500  9.607e+00
  0.8812    0.6000  4.832e+00
  0.8812    0.6500  3.073e+00
  0.8812    0.7000  2.337e+00
  0.8812    0.7500  1.935e+00
  0.8812    0.8000  1.913e+00
  0.8812    0.8500  1.054e+00
  0.8812    0.9000  1.076e+00
  0.8812    0.9500  1.032e+00
  0.8812    1.0000  1.023e+00
  0.8812    1.0500  9.255e-01
  0.8812    1.1000  8.753e-01
  0.8812    1.1500  8.861e-01
  0.8812    1.2000  9.041e-01
  0.8812    1.2500  9.295e-01
  0.8812    1.3000  7.402e-01
  0.8812    1.3500  7.732e-01
  0.8812    1.4000  7.945e-01
  0.8812    1.4500  8.249e-01
  0.8812    1.5000  8.016e-01
  0.8812    1.5500  7.480e-01
  0.8812    1.6000  7.710e-01
  0.8812    1.6500  8.164e-01
  0.8812    1.7000  8.959e-01
  0.8812    1.7500  8.883e-01
  0.8812    1.8000  8.558e-01
  0.8812    1.8500  6.197e-01
  0.8812    1.9000  4.442e-01
  0.8812    1.9500  5.259e-01
  0.8812    2.0000  5.601e-01
  0.8812    2.0500  5.674e-01
  0.8812    2.1000  5.964e-01
  0.8812    2.1500  6.466e-01
  0.8812    2.2000  6.699e-01
  0.8812    2.2500  6.370e-01
  0.8812    2.3000  5.817e-01
  0.8812    2.3500  6.128e-01
  0.8812    2.4000  6.521e-01
  0.8812    2.4500  6.643e-01
  0.8812    2.5000  6.673e-01
  0.8812    2.5500  6.432e-01
  0.8812    2.6000  6.605e-01
  0.8812    2.6500  6.980e-01
  0.8812    2.7000  7.232e-01
  0.8812    2.7500  6.957e-01
  0.8812    2.8000  6.615e-01
  0.8812    2.8500  7.147e-01
  0.8812    2.9000  8.034e-01
  0.8812    2.9500  8.289e-01
  0.8812    3.0000  8.344e-01
  0.8812    3.0500  7.582e-01
  0.8812    3.1000  5.965e-01
  0.8812    3.1500  4.741e-01
  0.8812    3.2000  4.168e-01
  0.8812    3.2500  4.519e-01
  0.8812    3.3000  5.178e-01
  0.8812    3.3500  5.555e-01
  0.8812    3.4000  5.706e-01
  0.8812    3.4500  5.696e-01
  0.8812    3.5000  6.225e-01
  0.8812    3.5500  5.924e-01
  0.8812    3.6000  6.039e-01
  0.8812    3.6500  6.120e-01
  0.8812    3.7000  6.351e-01
  0.8812    3.7500  6.557e-01
  0.8812    3.8000  6.784e-01
  0.8812    3.8500  6.727e-01
  0.8812    3.9000  6.815e-01
  0.8812    3.9500  6.810e-01
  0.8812    4.0000  6.072e-01
  0.8812    4.0500  4.821e-01
  0.8812    4.1000  3.522e-01
  0.8812    4.1500  2.749e-01
  0.8812    4.2000  2.778e-01
  0.8812    4.2500  3.061e-01
  0.8812    4.3000  3.651e-01
  0.8812    4.3500  3.997e-01
  0.8812    4.4000  4.018e-01
  0.8812    4.4500  3.632e-01
  0.8812    4.5000  3.243e-01
  0.8812    4.5500  2.935e-01
  0.8812    4.6000  2.897e-01
  0.8812    4.6500  3.102e-01
  0.8812    4.7000  3.333e-01
  0.8812    4.7500  3.448e-01
  0.8812    4.8000  3.605e-01
  0.8812    4.8500  3.821e-01
  0.8812    4.9000  3.918e-01
  0.8812    4.9500  3.935e-01
  0.8812    5.0000  0.000e+00

  0.8911    0.0000  4.501e-01
  0.8911    0.0500  4.430e-01
  0.8911    0.1000  5.077e-01
  0.8911    0.1500  6.948e-01
  0.8911    0.2000  1.043e+00
  0.8911    0.2500  2.035e+00
  0.8911    0.3000  5.735e+00
  0.8911    0.3500  4.114e+01
  0.8911    0.4000  1.307e+02
  0.8911    0.4500  1.357e+01
  0.8911    0.5000  5.486e+00
  0.8911    0.5500  3.356e+00
  0.8911    0.6000  2.431e+00
  0.8911    0.6500  1.991e+00
  0.8911    0.7000  1.855e+00
  0.8911    0.7500  1.477e+00
  0.8911    0.8000  9.550e-01
  0.8911    0.8500  1.022e+00
  0.8911    0.9000  9.571e-01
  0.8911    0.9500  9.332e-01
  0.8911    1.0000  9.238e-01
  0.8911    1.0500  8.921e-01
  0.8911    1.1000  9.309e-01
  0.8911    1.1500  8.088e-01
  0.8911    1.2000  7.065e-01
  0.8911    1.2500  7.547e-01
  0.8911    1.3000  7.493e-01
  0.8911    1.3500  7.524e-01
  0.8911    1.4000  7.710e-01
  0.8911    1.4500  7.924e-01
  0.8911    1.5000  8.092e-01
  0.8911    1.5500  8.587e-01
  0.8911    1.6000  8.866e-01
  0.8911    1.6500  7.416e-01
  0.8911    1.7000  8.185e-01
  0.8911    1.7500  7.806e-01
  0.8911    1.8000  4.437e-01
  0.8911    1.8500  4.696e-01
  0.8911    1.9000  5.440e-01
  0.8911    1.9500  5.787e-01
  0.8911    2.0000  6.273e-01
  0.8911    2.0500  6.907e-01
  0.8911    2.1000  6.751e-01
  0.8911    2.1500  5.677e-01
  0.8911    2.2000  5.492e-01
  0.8911    2.2500  5.581e-01
